ID,Answer
3932,選擇育種，和其他人工選擇手段
3933,重組[UNK]酸技術
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,父母同意
3940,國家安全會議
3941,美國國土安全部
3942,水泥
3943,複合材料
3944,天南土木建築
3945,洋灰
3946,可塑性
3947,孔明車
3948,臺灣
3949,45公里
3950,亞當斯密
3951,盈餘
3952,
3953,倫敦
3954,安全
3955,丁磊
3956,出售郵件系統軟體授權
3957,163.com
3958,網際網路泡沫破滅
3959,2002年
3960,分析通訊系統
3961,發信機頻道
3962,意見
3963,自殺
3964,精神障礙
3965,精神障礙
3966,吸菸
3967,華北地區
3968,世兵制
3969,泰晤士報
3970,泰晤士報
3971,倫敦時報
3972,保守黨
3973,雅德里安堡戰役
3974,476年
3975,毒帝國
3976,阿瓦爾人
3977,帕多西亞
3978,廣州
3979,神話人物黃帝
3980,宋教仁
3981,低於50公里
3982,首位
3983,投誠
3984,黃永芹
3985,黃永芹
3986,水利
3987,農家
3988,選區
3989,江志強
3990,1890年
3991,李達
3992,法國
3993,2013年
3994,威廉吉爾伯特
3995,吉爾古特
3996,班傑明富蘭克林
3997,班傑明富蘭克林
3998,帕納斯的琥珀摩擦實驗
3999,熱能
4000,同級發電機
4001,蒸汽渦輪發動機將熱能轉換成動力
4002,
4003,最佳作品獎
4004,非預定
4005,五部
4006,美國電影藝術與科學學院
4007,普勞圖斯
4008,更具成熟追求形式的完美
4009,共和時代
4010,1610年，伽利略觀測這四個衛星，多日發現
4011,四
4012,距離比較遠
4013,七天三小時
4014,公元前3500年到公元前1000年
4015,恆河
4016,尼羅河
4017,恆河
4018,美國電影藝術與科學學院
4019,奧斯卡金像獎
4020,奧斯卡金像獎
4021,西德尼斯科爾斯基
4022,奧斯卡小金人
4023,審委員
4024,1939年
4025,上海盛業大廈大學
4026,東營廈門大學
4027,女生二人是爲廈大男女同校之時。1923年，東營廈門大學教師教學質量不好
4028,戊戌變法是木
4029,梁啓超
4030,徐才厚
4031,徐才厚
4032,蘇聯
4033,誘騙康有爲的人於光緒
4034,康有爲
4035,義和拳
4036,康有爲
4037,2007年
4038,21196.18公里
4039,春秋戰國時代
4040,漢長城
4041,戈壁沙漠
4042,漢代
4043,朝鮮平壤
4044,突厥
4045,明朝
4046,點燃煙火
4047,大漠深處
4048,中英煙臺條約
4049,中英簽訂新訂煙臺條約
4050,重慶
4051,重慶
4052,重慶主城區
4053,抗日戰爭
4054,重慶
4055,火災
4056,中央直轄市
4057,成渝鐵路
4058,兵工廠
4059,沙坪壩公園
4060,重慶
4061,重慶直轄市政府機構
4062,榨菜
4063,第七
4064,子工業
4065,富士康產業基地
4066,馬關條約
4067,更換損壞莊稼
4068,土製裝甲
4069,高爆反坦克彈
4070,分散撞擊的能量
4071,格名稱
4072,陳水扁
4073,2005年
4074,巡撫
4075,中國共產黨
4076,加拿大總督，澳大利亞總督，新南威爾士總督應用15，哥倫比亞總督。漢字文化圈的日本，在甲午戰爭打敗清朝1895年馬關條約後，設有臺灣總督遺址，1910年，日韓
4077,1895年
4078,美國聯邦最高法院
4079,反對同性婚姻的人
4080,兄弟姐妹
4081,1995年
4082,單身收養制度
4083,400萬
4084,[UNK]總量
4085,[UNK]總量，騰訊會員的直接經濟
4086,荷蘭
4087,荷蘭
4088,21個
4089,1884年
4090,德國
4091,1939年
4092,1929年
4093,貝爾德
4094,水星火星
4095,60歲
4096,將軍
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,
4102,
4103,跳格子遊戲
4104,對19世紀維多利亞社會中瀰漫着的強制性道德主義的反抗
4105,19世紀
4106,大般若經
4107,玄奘法師
4108,宋朝
4109,東吳大學
4110,2014年
4111,可以
4112,閩南語
4113,1945年
4114,1959年
4115,1942年
4116,1942年
4117,劉華
4118,美國電影學會
4119,1946年
4120,1946年
4121,1948年
4122,小白兔
4123,優秀西部片演員
4124,1945年
4125,最高榮譽
4126,1945年
4127,2008年5月20日前，美國影藝學院主席西德甘尼斯撰文，紀念詹姆斯史都華的百歲誕辰。2008年
4128,美國影藝學院
4129,求婚喔
4130,1949年
4131,基督教長老教會
4132,
4133,政治
4134,1939年
4135,上流社會
4136,豐臣秀吉
4137,1592年
4138,岩石圈
4139,衰變加熱
4140,太平洋
4141,一個月
4142,血壓計
4143,心臟病
4144,生產地
4145,英國
4146,日本
4147,1984年
4148,1984年
4149,1789年
4150,安醫龍
4151,1868年
4152,1868年
4153,北海道阿伊努協會
4154,釣魚臺
4155,山羊
4156,適應釣魚臺位於海上強風的自然環境
4157,釣魚臺主權的爭議
4158,15世紀
4159,1918年
4160,1909年
4161,古賀辰四郎也因爲其與養殖業
4162,航路標誌法
4163,1月14日
4164,1857年
4165,巴麥尊
4166,巴麥尊
4167,1858年
4168,6月13日晚18日
4169,2011年
4170,鄂霍次克海
4171,東芝
4172,來自晶片及半導體部門的虛假營銷
4173,1984年
4174,2006年
4175,第二次世界大戰
4176,公元372年
4177,北魏藝術風格
4178,印度佛教文化
4179,印尼包瓜子娃娃與巴厘島
4180,圓形
4181,風格上混雜
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,
4186,南北朝時期
4187,文靜肅穆
4188,唐代
4189,高窟壁畫主要有佛像，說教故事，佛教史籍，經，變相怪供養人，裝飾圖案等七類題材。由於莫高窟
4190,莫高窟
4191,約翰弗雷德裏克
4192,1826年
4193,君主制
4194,匈牙利
4195,激進黨
4196,政治原因被監禁
4197,1925
4198,拉丁文
4199,倭寇
4200,清同治年間
4201,清同治年間
4202,愛情萬歲
4203,
4204,2001年
4205,進入義工隊服役
4206,
4207,
4208,貝爾福地區
4209,1906年
4210,皇家自由醫院
4211,皇家自由醫院
4212,1906年
4213,著名校園建築
4214,理事會
4215,教務長
4216,中國民主建國會
4217,文化教育界高級人士
4218,文化教育界
4219,宋慶齡
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1960年
4226,外圍賽
4227,世界盃足球賽
4228,西班牙
4229,抽籤
4230,1927年
4231,1927年
4232,法國
4233,捷克斯洛伐克
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,國防大臣，三軍司令由現役四星上將者
4241,募兵制
4242,波斯灣東南岸
4243,航空業
4244,商業
4245,英國
4246,1820年
4247,珍珠出口
4248,1966年
4249,1975年
4250,2006年
4251,2006年
4252,皇家法律
4253,2014年
4254,綠線
4255,1947年
4256,非裔美國人
4257,1960年
4258,法律制裁
4259,募兵以後，人招收不到足夠士兵時才使用的手段，強迫某些羅馬公民入伍，如不接受，將會導致法律制裁。由於募兵一般都能滿足病人需求，徵兵情況就很少發生了，而且使用這種強迫式的手法，會使羅馬公民感到非常不滿，實際上的這種情景就更少了。但是輔助軍團的士兵來源就不那麼懷舊了。共和末期
4260,羅馬公民權
4261,奧古斯都
4262,軍隊的薪水
4263,百夫長
4264,壽張縣
4265,1952年
4266,黃河鐵路公路大橋
4267,1952年
4268,南國農
4269,蕭樹滋
4270,李克東
4271,李克東
4272,饅頭
4273,
4274,饅頭
4275,懷化市
4276,丘陵
4277,海拔
4278,西德
4279,磚石
4280,分隔東西歐的鐵幕
4281,柏林圍牆
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,東德領導人
4287,客座教授
4288,肝癌
4289,1978年
4290,1978年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國代表團
4294,宋美齡
4295,分離主義
4296,李烈鈞
4297,網速會
4298,軍事委員會
4299,肝臟
4300,一箇中樞神經系統興奮劑
4301,麥角胺
4302,英國
4303,1714年
4304,英國
4305,中國鐵道部
4306,文化大革命
4307,漢韻盈
4308,中國鐵道部
4309,暴打胡亂
4310,1998年
4311,博覽館站
4312,九龍站
4313,廠家
4314,南鎮，冰川漢網，統一天下後，一身汗微博號
4315,漢江流域
4316,中原降水
4317,私立研究型
4318,1740年
4319,華頓商學院
4320,第四
4321,唐朝
4322,劍橋大學
4323,92英畝
4324,獸醫學院
4325,雨水
4326,露點溫度
4327,克里米亞半島
4328,
4329,1920年
4330,一年
4331,俄羅斯聯邦
4332,共和國元首
4333,第二次世界大戰
4334,中南海
4335,明代
4336,中南海
4337,東海
4338,袁世凱
4339,袁世凱
4340,中南海
4341,新華門
4342,1975年
4343,彰化市
4344,1975年
4345,平原區
4346,1959年
4347,縣轄市自治
4348,花蓮市
4349,四年
4350,市政會議
4351,加入歐盟
4352,基督教
4353,1386年
4354,723公里
4355,河流
4356,723公里
4357,俄羅斯
4358,農業
4359,計劃經濟
4360,2006年
4361,拜占庭
4362,地震
4363,1923年9月1日
4364,1923年
4365,九龍寨城
4366,九龍城
4367,1998年
4368,九龍城區
4369,
4370,1917年
4371,一個月
4372,保定軍官學校
4373,1934年
4374,蔣中正
4375,程程真
4376,廣州行營
4377,西班牙語
4378,83.4%
4379,黃河
4380,山地
4381,1914年
4382,修水縣
4383,49.2%
4384,3.92萬畝
4385,3.92萬畝
4386,喜馬拉雅山
4387,6656米
4388,喜馬拉雅山脈
4389,庚子賠款
4390,諾伊大學
4391,1943年
4392,1899年
4393,人類
4394,人類
4395,高隆基
4396,社會主義市場經濟體制
4397,金正恩
4398,2009年
4399,金正恩
4400,第149位
4401,卡蓋拉河
4402,2006年
4403,水力
4404,每平方公里土地
4405,1974年
4406,歌舞團
4407,聯合國
4408,乞丐
4409,君主制
4410,特瓦族
4411,1999年
4412,
4413,2010年
4414,央視網
4415,1988年
4416,2009年初啓用。據參考消息報道，該大樓因其外形而被中國人戲稱爲，大褲衩，有媒體指，央視正在內部徵集正式名稱。2009年元宵節
4417,被動
4418,文化文本
4419,一個消費者可以挪用
4420,58勝24負
4421,紐約尼克
4422,紐約尼克
4423,2003年
4424,61勝21負
4425,2004年
4426,真人
4427,道士
4428,正一派
4429,正一派
4430,英國
4431,約翰羅納德魯埃爾托爾金
4432,
4433,芬蘭民族
4434,1915年
4435,1915年
4436,1815年
4437,1934年
4438,野生動物
4439,人權狀況
4440,20世紀
4441,20世紀初，還是君主制的國家，相對於擁有兩三百年甚至更長的君主立憲制和共和制的西方國家，中國在人權領域起步較晚。清末民初
4442,王怡
4443,戶籍制度
4444,勞動保障
4445,六四事件
4446,人權觀主要是指人的生存權
4447,中華人民共和國外交部發言人
4448,中華人民共和國外交部發言人
4449,中國
4450,立法規劃
4451,苦修隱居
4452,蔣中正
4453,畜牧業
4454,產品
4455,解體
4456,19世紀
4457,拿破崙
4458,清發程度
4459,1857年
4460,1862年
4461,爆發
4462,1870年
4463,德意志帝國
4464,一年
4465,1851年
4466,實權
4467,限制了普選權
4468,中華人民共和國
4469,2000年
4470,戰國時期
4471,熱月
4472,都江堰
4473,中國大陸
4474,問你伯
4475,溫尼伯湖
4476,冰河時期
4477,製造箭頭
4478,1611年
4479,蘇維埃俄國政府
4480,2003年
4481,航空運輸
4482,空鐵聯運
4483,空鐵良
4484,2395平方公里
4485,鶴慶縣
4486,50米
4487,衝鋒槍
4488,卡賓槍概念，也接近後來的個人防衛武器
4489,可以
4490,德國
4491,第一次世界大戰當中的[UNK]壕戰
4492,美國
4493,伊朗
4494,1980年
4495,陝西省
4496,長江水系
4497,山嶺山間盆地
4498,副熱帶季風氣候
4499,常綠闊葉木本植物
4500,對秦嶺山麓的描寫
4501,1912年
4502,第一次世界大戰
4503,第一次世界大戰
4504,日治時期
4505,1927年
4506,九一八事變，入侵中國東北，扶植傀儡國家，滿洲國在於1932年，在上海發動一二八事變
4507,中日戰爭
4508,修改日美安保條約
4509,修改日美安保條約
4510,健康
4511,田中角榮
4512,貪污醜聞
4513,
4514,日本社會黨
4515,平成時代
4516,飛鳥時代
4517,派遣使節和留學生到隋朝學習
4518,710年
4519,天武天皇時期
4520,澳洲徵戰
4521,1185年
4522,北條時政
4523,女媧
4524,是伏羲的妹妹與配偶，人首蛇身
4525,人類始祖
4526,物理化學
4527,統計力學
4528,1977年
4529,北美洲
4530,空氣稀薄的山區
4531,1534年
4532,葡萄牙
4533,方濟各沙勿略
4534,印度
4535,朱迪
4536,
4537,河北戰事不利
4538,七月初十
4539,保定
4540,朱莉
4541,873人
4542,近年之一時，朱莉得到了很多來自宦官的幫助
4543,擊敗武高
4544,朱晨
4545,
4546,朱麗
4547,潮州體育館
4548,籃球特招生，而龍舟賽
4549,潮州市體委
4550,中國四大古橋
4551,2001年
4552,亞熱帶海洋性季風氣候
4553,李清
4554,漢字
4555,2008年成爲兩岸首批滬通開放港口
4556,1995年
4557,14800日元
4558,1995年
4559,民族主義
4560,12億
4561,蘇丹
4562,賓夕法尼亞州
4563,皮之寶
4564,2006年
4565,
4566,石灰石
4567,意識到
4568,匹茲堡
4569,文藝復興時期
4570,
4571,米開蘭，基羅
4572,意大利
4573,積極進攻戰術
4574,薩爾瓦託雷，基拉奇
4575,中國南海
4576,瑚島
4577,國共內戰
4578,日本
4579,法國
4580,王世傑
4581,1949年第二次國共內戰失利後，中華民國政府退守臺灣，但中華民國政府並未放棄對西沙羣島的主權。雖然已失去對西沙的實際控制權，但中華民國政府人把西沙羣島換入臺灣高雄市的管合區
4582,1950年
4583,美國公路邊的加油站附屬小店
4584,1930年
4585,
4586,阿斯頓公園球場
4587,阿斯頓維拉
4588,
4589,兩年
4590,1993年
4591,1918年
4592,嘉靖九年
4593,三層
4594,祈年殿
4595,七星石
4596,哥倫比亞波哥大
4597,哥倫比亞波哥大
4598,1859年
4599,生物演化的重要著作，出版於1859年。該書是一九世紀最具爭議的著作之一，其中的觀點
4600,
4601,二次大戰
4602,住宅區及清醒工業區
4603,工廠
4604,2009年
4605,25個
4606,赫斯特
4607,岳飛
4608,周之偉
4609,完顏宗弼
4610,後勤的問題，岳飛只能將主力撤回
4611,不能
4612,邵球帶
4613,水準測量
4614,莫須有
4615,岳家
4616,大興縣
4617,5月28日
4618,公元前216年
4619,大興區
4620,河洛
4621,甲午戰爭
4622,臺灣西部
4623,馬關條約
4624,50年
4625,
4626,1980年代
4627,1980年
4628,民主化，與臺灣本土化
4629,1996年
4630,李登輝
4631,李登輝
4632,臺灣爲中心的多元文化主義
4633,葡萄牙語
4634,海拔高度
4635,針葉林
4636,1972年
4637,地點
4638,1972年
4639,戰略地位
4640,蔣經國時代
4641,擺脫石油危機
4642,1987年
4643,臺灣政黨
4644,臺灣日治時期
4645,21個
4646,中華人民共和國
4647,北京pa07克運動會
4648,觀察員
4649,2008年
4650,中華民國國際經濟合作協會
4651,中華民國國際經濟合作協會
4652,1995年
4653,元宵節
4654,元宵節
4655,臺灣廟宇香火鼎盛
4656,清治時期
4657,
4658,零食
4659,客家語
4660,1932年
4661,詞語不通
4662,臺灣之光
4663,16世紀
4664,明朝
4665,27個
4666,抽象化
4667,二戰
4668,返工愛國
4669,中華隊
4670,臺灣
4671,巧固球
4672,臺灣
4673,毒素特別敏感
4674,公共衛生問題
4675,驅散棲息
4676,
4677,四川省
4678,佛教
4679,粵語是漢語在廣東和廣西地區形成的方言，也是這一地區的通用語。又被稱爲廣東話
4680,粵語
4681,漢朝
4682,瑞士
4683,瑞士
4684,阿爾卑斯山脈
4685,荷蘭
4686,1948年
4687,德國
4688,德國
4689,英國
4690,英國
4691,混合動力技術
4692,國家郵政局
4693,1995年
4694,1995年
4695,220名
4696,1972年
4697,1970年
4698,田納西州
4699,1998年
4700,喬利伯曼
4701,2008年
4702,英國
4703,
4704,1999年
4705,1999年
4706,狄拉克
4707,佛羅里達
4708,狄拉克
4709,科本哈根
4710,真空極化的概念。對於下一個時代的理論學者，施溫格費曼，朝永盛蘭黛生的人而言，正工作室量子
4711,1930年
4712,不想出名
4713,宇宙學
4714,1937年
4715,佛教
4716,天道
4717,佛教被認爲發展漢影身了，其一認爲生命會以不同的面貌還行，是不斷在六道出生死亡
4718,很快的增長
4719,無法利用的資源
4720,洋務運動
4721,蔣公玉棟
4722,亞歷山大大帝圖書館
4723,啓蒙時期
4724,十字軍東征
4725,歐洲
4726,宗教激進主義
4727,上科學革命
4728,承兌論
4729,劉銘傳
4730,舊金山和約
4731,周恩來
4732,支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,公元三世紀
4735,張一俊
4736,1992年
4737,俄羅斯聯邦沒有完全接替該國，最後仍爲俄羅斯聯邦主體之一
4738,1992年
4739,1944年
4740,普京
4741,蘇聯
4742,口氣
4743,1.0
4744,增加食物中毒
4745,經濟海域
4746,澳洲爲四面環海之島行大陸，處女吧，波妞，楊妞，幾內亞
4747,澳洲爲四面環海之島行大陸，處女吧，波妞，楊妞，幾內亞
4748,下議院
4749,五年
4750,信任案，不信任案
4751,愛爾蘭
4752,
4753,亨利八世
4754,國內的貴族政治與神職人員影響重大
4755,需對，權力來源的選民負責
4756,委託人
4757,宋代
4758,蘇菲派
4759,北高加索
4760,一二八事變
4761,1932年
4762,日軍
4763,1983年
4764,1983年
4765,江澤民
4766,北區
4767,1984年
4768,華東建築設計院
4769,軟西候車入口
4770,避免購票人羣與進出站人羣的對衝
4771,福建籍
4772,28名
4773,新加坡
4774,2004年
4775,購物區
4776,南陽敏
4777,香港
4778,
4779,測魚涌堂樓區
4780,廣東明明系
4781,北宋
4782,明細，但如有潮州
4783,六七暴動後的香港運動
4784,1950年
4785,東區
4786,荃灣新市鎮
4787,
4788,鹽田沙子
4789,荃灣
4790,廣東
4791,1945年
4792,由大陸移居
4793,中西區
4794,中西區
4795,潮州人
4796,語言相約
4797,英國
4798,印尼
4799,閩南人
4800,李嘉誠
4801,歐洲
4802,太平天國戰亂
4803,商業區
4804,大量廣州人因太平天國戰亂涌入九龍，而來港的人口又以男性比例較多
4805,1970年
4806,商業
4807,山水瘦肉粥街
4808,1960年代
4809,
4810,13%
4811,青龍教
4812,活產男嬰
4813,7121人
4814,1161
4815,1954年
4816,加強鞏固對臺灣本島的防守
4817,臺灣
4818,撤退行動命名爲金剛計劃
4819,蘇聯政府
4820,四天
4821,海洋
4822,臺東市
4823,鯉魚山
4824,劉銘傳
4825,1976年
4826,宋慶齡
4827,取決於擔任者在中國共產黨內的地位
4828,1975年
4829,馬利亞金庫塔斯
4830,新石器時代
4831,鼓吹民族民主革命
4832,民國17年
4833,民國17年
4834,民國34年
4835,晉冀魯豫漢中原解放區
4836,日[UNK]軍
4837,湖北省
4838,石碑鎮
4839,王守仁
4840,南京
4841,假宣傳假情報
4842,取得勝利
4843,機務兵
4844,正德16年
4845,高原
4846,1-2公里
4847,南極
4848,斷層
4849,聯邦總理
4850,經聯邦總統任命
4851,1871年
4852,互相制衡作用
4853,總統和內閣行使
4854,約翰洛克
4855,美國
4856,國民議會
4857,1974年
4858,受到1974年葡萄牙康乃馨革命
4859,孫中山
4860,考試監察
4861,憲法修改
4862,國防部
4863,12架
4864,中華人民共和國
4865,安徽省
4866,一處
4867,巴士海峽，一百先接臺灣的蘭嶼及臺灣南端恆春半島，應當先接楊冪到雞巴丹羣島，把單純到一輛v8卜延村道，再往南則爲呂宋島
4868,美國工業工程師學會
4869,服務換廠
4870,
4871,美國工業工程師學會在1955年對工業工程作出定義，工業工程是綜合應用數學，應用物理喊社會科學
4872,星期日南華早報
4873,1971年
4874,1971年
4875,日本
4876,普萊斯
4877,2006年
4878,電訊盈科
4879,不哥
4880,蒙哥汗去世
4881,佈新王朝
4882,元世祖
4883,1668年
4884,沒收已解決朝廷的財政問題
4885,男人藏有大量財物，一沒收已解決朝廷的財政問題
4886,1260年
4887,忽必烈
4888,1260年
4889,忽必烈
4890,順天
4891,福建
4892,徹底掃除北元勢力
4893,1388年
4894,農村
4895,刑審
4896,1260年
4897,1234年
4898,法國
4899,1253年
4900,馬可波羅遊記
4901,1217年
4902,蒙古軍
4903,官田
4904,自然災害
4905,自然災害
4906,畜牧業
4907,林百欣先生
4908,林百欣
4909,專賣政策
4910,元朝
4911,宋元時期
4912,元朝
4913,王卓創
4914,伊斯蘭教
4915,潛伏許多西域回教國家
4916,王羲之
4917,草書
4918,趙夢瑤
4919,元朝
4920,豪薩富拉尼約魯巴
4921,約魯巴
4922,沖積平原
4923,
4924,石油出口
4925,北京
4926,燕京大學
4927,中國協和醫學院
4928,中華人民共和國
4929,中華人民共和國政府
4930,2005年
4931,武力解決
4932,1970年代
4933,中國大陸
4934,經濟轉型
4935,2002年
4936,1990年代
4937,家庭結構也隨之變化小
4938,1970年代
4939,臺灣原住民族
4940,1947年
4941,1950年代
4942,高雄市
4943,美麗島事件
4944,1999年
4945,19世紀
4946,全球產業革命
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,新國
4950,後勤補給的中斷
4951,犯的罪行
4952,白色抗爭
4953,1997年
4954,1950年代
4955,1950年代
4956,三季隊
